,offspring,model
4182,107,alpha=1.5
4183,107,alpha=1.5
4184,95,alpha=1.5
4185,107,alpha=1.5
4186,102,alpha=1.5
4187,91,alpha=1.5
4188,100,alpha=1.5
4189,107,alpha=1.5
4190,91,alpha=1.5
4191,99,alpha=1.5
4192,98,alpha=1.5
4193,96,alpha=1.5
4194,96,alpha=1.5
4195,93,alpha=1.5
4196,96,alpha=1.5
4197,102,alpha=1.5
4198,109,alpha=1.5
4199,94,alpha=1.5
4200,124,alpha=1.5
4201,103,alpha=1.5
4202,87,alpha=1.5
4203,118,alpha=1.5
4204,92,alpha=1.5
4205,115,alpha=1.5
4206,89,alpha=1.5
4207,99,alpha=1.5
4208,88,alpha=1.5
4209,105,alpha=1.5
4210,113,alpha=1.5
4211,93,alpha=1.5
4212,103,alpha=1.5
4213,104,alpha=1.5
4214,94,alpha=1.5
4215,88,alpha=1.5
4216,110,alpha=1.5
4217,93,alpha=1.5
4218,120,alpha=1.5
4219,99,alpha=1.5
4220,120,alpha=1.5
4221,118,alpha=1.5
4222,102,alpha=1.5
4223,84,alpha=1.5
4224,100,alpha=1.5
4225,85,alpha=1.5
4226,99,alpha=1.5
4227,94,alpha=1.5
4228,95,alpha=1.5
4229,108,alpha=1.5
4230,88,alpha=1.5
4231,98,alpha=1.5
4232,97,alpha=1.5
4233,98,alpha=1.5
4234,92,alpha=1.5
4235,116,alpha=1.5
4236,90,alpha=1.5
4237,79,alpha=1.5
4238,83,alpha=1.5
4239,107,alpha=1.5
4240,94,alpha=1.5
4241,104,alpha=1.5
4242,124,alpha=1.5
4243,100,alpha=1.5
4244,98,alpha=1.5
4245,97,alpha=1.5
4246,106,alpha=1.5
4247,97,alpha=1.5
4248,85,alpha=1.5
4249,97,alpha=1.5
4250,113,alpha=1.5
4251,82,alpha=1.5
4252,108,alpha=1.5
4253,102,alpha=1.5
4254,92,alpha=1.5
4255,102,alpha=1.5
4256,93,alpha=1.5
4257,97,alpha=1.5
4258,115,alpha=1.5
4259,81,alpha=1.5
4260,108,alpha=1.5
4261,107,alpha=1.5
4262,85,alpha=1.5
4263,112,alpha=1.5
4264,83,alpha=1.5
4265,87,alpha=1.5
4266,82,alpha=1.5
4267,98,alpha=1.5
4268,84,alpha=1.5
4269,98,alpha=1.5
4270,101,alpha=1.5
4271,81,alpha=1.5
4272,117,alpha=1.5
4273,96,alpha=1.5
4274,84,alpha=1.5
4275,107,alpha=1.5
4276,125,alpha=1.5
4277,95,alpha=1.5
4278,88,alpha=1.5
4279,101,alpha=1.5
4280,104,alpha=1.5
4281,91,alpha=1.5
4282,94,alpha=1.5
4283,100,alpha=1.5
4284,120,alpha=1.5
4285,88,alpha=1.5
4286,96,alpha=1.5
4287,115,alpha=1.5
4288,85,alpha=1.5
4289,122,alpha=1.5
4290,104,alpha=1.5
4291,98,alpha=1.5
4292,89,alpha=1.5
4293,92,alpha=1.5
4294,99,alpha=1.5
4295,88,alpha=1.5
4296,96,alpha=1.5
4297,91,alpha=1.5
4298,108,alpha=1.5
4299,87,alpha=1.5
4300,86,alpha=1.5
4301,98,alpha=1.5
4302,105,alpha=1.5
4303,101,alpha=1.5
4304,109,alpha=1.5
4305,94,alpha=1.5
4306,107,alpha=1.5
4307,122,alpha=1.5
4308,121,alpha=1.5
4309,102,alpha=1.5
4310,84,alpha=1.5
4311,134,alpha=1.5
4312,82,alpha=1.5
4313,131,alpha=1.5
4314,112,alpha=1.5
4315,103,alpha=1.5
4316,113,alpha=1.5
4317,100,alpha=1.5
4318,107,alpha=1.5
4319,96,alpha=1.5
4320,94,alpha=1.5
4321,90,alpha=1.5
4322,100,alpha=1.5
4323,83,alpha=1.5
4324,113,alpha=1.5
4325,110,alpha=1.5
4326,90,alpha=1.5
4327,96,alpha=1.5
4328,104,alpha=1.5
4329,111,alpha=1.5
4330,107,alpha=1.5
4331,94,alpha=1.5
4332,100,alpha=1.5
4333,103,alpha=1.5
4334,88,alpha=1.5
4335,105,alpha=1.5
4336,98,alpha=1.5
4337,105,alpha=1.5
4338,100,alpha=1.5
4339,81,alpha=1.5
4340,100,alpha=1.5
4341,99,alpha=1.5
4342,106,alpha=1.5
4343,94,alpha=1.5
4344,102,alpha=1.5
4345,103,alpha=1.5
4346,98,alpha=1.5
4347,130,alpha=1.5
4348,91,alpha=1.5
4349,100,alpha=1.5
4350,113,alpha=1.5
4351,86,alpha=1.5
4352,102,alpha=1.5
4353,93,alpha=1.5
4354,88,alpha=1.5
4355,107,alpha=1.5
4356,107,alpha=1.5
4357,112,alpha=1.5
4358,104,alpha=1.5
4359,90,alpha=1.5
4360,90,alpha=1.5
4361,101,alpha=1.5
4362,98,alpha=1.5
4363,101,alpha=1.5
4364,104,alpha=1.5
4365,98,alpha=1.5
4366,86,alpha=1.5
4367,101,alpha=1.5
4368,88,alpha=1.5
4369,117,alpha=1.5
4370,94,alpha=1.5
4371,94,alpha=1.5
4372,81,alpha=1.5
4373,94,alpha=1.5
4374,102,alpha=1.5
4375,102,alpha=1.5
4376,91,alpha=1.5
4377,101,alpha=1.5
4378,99,alpha=1.5
4379,127,alpha=1.5
4380,104,alpha=1.5
4381,104,alpha=1.5
4382,84,alpha=1.5
4383,112,alpha=1.5
4384,85,alpha=1.5
4385,96,alpha=1.5
4386,106,alpha=1.5
4387,92,alpha=1.5
4388,87,alpha=1.5
4389,100,alpha=1.5
4390,96,alpha=1.5
4391,94,alpha=1.5
4392,101,alpha=1.5
4393,95,alpha=1.5
4394,86,alpha=1.5
4395,89,alpha=1.5
4396,93,alpha=1.5
4397,103,alpha=1.5
4398,85,alpha=1.5
4399,84,alpha=1.5
4400,96,alpha=1.5
4401,111,alpha=1.5
4402,96,alpha=1.5
4403,101,alpha=1.5
4404,114,alpha=1.5
4405,81,alpha=1.5
4406,112,alpha=1.5
4407,97,alpha=1.5
4408,102,alpha=1.5
4409,100,alpha=1.5
4410,105,alpha=1.5
4411,78,alpha=1.5
4412,94,alpha=1.5
4413,93,alpha=1.5
4414,86,alpha=1.5
4415,102,alpha=1.5
4416,96,alpha=1.5
4417,89,alpha=1.5
4418,104,alpha=1.5
4419,98,alpha=1.5
4420,100,alpha=1.5
4421,101,alpha=1.5
4422,109,alpha=1.5
4423,96,alpha=1.5
4424,88,alpha=1.5
4425,101,alpha=1.5
4426,90,alpha=1.5
4427,108,alpha=1.5
4428,98,alpha=1.5
4429,105,alpha=1.5
4430,92,alpha=1.5
4431,93,alpha=1.5
4432,115,alpha=1.5
4433,96,alpha=1.5
4434,104,alpha=1.5
4435,85,alpha=1.5
4436,96,alpha=1.5
4437,109,alpha=1.5
4438,112,alpha=1.5
4439,114,alpha=1.5
4440,92,alpha=1.5
4441,96,alpha=1.5
4442,98,alpha=1.5
4443,110,alpha=1.5
4444,98,alpha=1.5
4445,94,alpha=1.5
4446,118,alpha=1.5
4447,101,alpha=1.5
4448,108,alpha=1.5
4449,81,alpha=1.5
4450,86,alpha=1.5
4451,103,alpha=1.5
4452,95,alpha=1.5
4453,89,alpha=1.5
4454,105,alpha=1.5
4455,103,alpha=1.5
4456,112,alpha=1.5
4457,92,alpha=1.5
4458,86,alpha=1.5
4459,118,alpha=1.5
4460,106,alpha=1.5
4461,101,alpha=1.5
4462,107,alpha=1.5
4463,109,alpha=1.5
4464,94,alpha=1.5
4465,93,alpha=1.5
4466,75,alpha=1.5
4467,87,alpha=1.5
4468,103,alpha=1.5
4469,104,alpha=1.5
4470,104,alpha=1.5
4471,95,alpha=1.5
4472,86,alpha=1.5
4473,108,alpha=1.5
4474,100,alpha=1.5
4475,96,alpha=1.5
4476,98,alpha=1.5
4477,100,alpha=1.5
4478,95,alpha=1.5
4479,103,alpha=1.5
4480,92,alpha=1.5
4481,102,alpha=1.5
4482,96,alpha=1.5
4483,88,alpha=1.5
4484,103,alpha=1.5
4485,119,alpha=1.5
4486,102,alpha=1.5
4487,92,alpha=1.5
4488,93,alpha=1.5
4489,91,alpha=1.5
4490,83,alpha=1.5
4491,104,alpha=1.5
4492,85,alpha=1.5
4493,93,alpha=1.5
4494,96,alpha=1.5
4495,94,alpha=1.5
4496,82,alpha=1.5
4497,110,alpha=1.5
4498,89,alpha=1.5
4499,103,alpha=1.5
4500,109,alpha=1.5
4501,102,alpha=1.5
4502,101,alpha=1.5
4503,103,alpha=1.5
4504,86,alpha=1.5
4505,82,alpha=1.5
4506,100,alpha=1.5
4507,105,alpha=1.5
4508,93,alpha=1.5
4509,108,alpha=1.5
4510,108,alpha=1.5
4511,100,alpha=1.5
4512,111,alpha=1.5
4513,111,alpha=1.5
4514,116,alpha=1.5
4515,103,alpha=1.5
4516,109,alpha=1.5
4517,103,alpha=1.5
4518,101,alpha=1.5
4519,107,alpha=1.5
4520,108,alpha=1.5
4521,96,alpha=1.5
4522,89,alpha=1.5
4523,90,alpha=1.5
4524,89,alpha=1.5
4525,100,alpha=1.5
4526,106,alpha=1.5
4527,117,alpha=1.5
4528,94,alpha=1.5
4529,99,alpha=1.5
4530,99,alpha=1.5
4531,93,alpha=1.5
4532,114,alpha=1.5
4533,103,alpha=1.5
4534,116,alpha=1.5
4535,108,alpha=1.5
4536,97,alpha=1.5
4537,97,alpha=1.5
4538,97,alpha=1.5
4539,87,alpha=1.5
4540,82,alpha=1.5
4541,99,alpha=1.5
4542,102,alpha=1.5
4543,108,alpha=1.5
4544,89,alpha=1.5
4545,88,alpha=1.5
4546,90,alpha=1.5
4547,116,alpha=1.5
4548,92,alpha=1.5
4549,102,alpha=1.5
4550,94,alpha=1.5
4551,105,alpha=1.5
4552,87,alpha=1.5
4553,85,alpha=1.5
4554,109,alpha=1.5
4555,94,alpha=1.5
4556,116,alpha=1.5
4557,93,alpha=1.5
4558,103,alpha=1.5
4559,121,alpha=1.5
4560,125,alpha=1.5
4561,119,alpha=1.5
4562,105,alpha=1.5
4563,82,alpha=1.5
4564,95,alpha=1.5
4565,99,alpha=1.5
4566,100,alpha=1.5
4567,96,alpha=1.5
4568,106,alpha=1.5
4569,99,alpha=1.5
4570,102,alpha=1.5
4571,94,alpha=1.5
4572,105,alpha=1.5
4573,111,alpha=1.5
4574,98,alpha=1.5
4575,103,alpha=1.5
4576,80,alpha=1.5
4577,112,alpha=1.5
4578,118,alpha=1.5
4579,99,alpha=1.5
4580,118,alpha=1.5
4581,106,alpha=1.5
4582,91,alpha=1.5
4583,91,alpha=1.5
4584,98,alpha=1.5
4585,86,alpha=1.5
4586,79,alpha=1.5
4587,80,alpha=1.5
4588,122,alpha=1.5
4589,91,alpha=1.5
4590,98,alpha=1.5
4591,96,alpha=1.5
4592,91,alpha=1.5
4593,101,alpha=1.5
4594,101,alpha=1.5
4595,96,alpha=1.5
4596,96,alpha=1.5
4597,103,alpha=1.5
4598,119,alpha=1.5
4599,94,alpha=1.5
4600,89,alpha=1.5
4601,126,alpha=1.5
4602,105,alpha=1.5
4603,103,alpha=1.5
4604,82,alpha=1.5
4605,103,alpha=1.5
4606,94,alpha=1.5
4607,108,alpha=1.5
4608,94,alpha=1.5
4609,99,alpha=1.5
4610,101,alpha=1.5
4611,114,alpha=1.5
4612,99,alpha=1.5
4613,89,alpha=1.5
4614,91,alpha=1.5
4615,96,alpha=1.5
4616,92,alpha=1.5
4617,102,alpha=1.5
4618,95,alpha=1.5
4619,86,alpha=1.5
4620,102,alpha=1.5
4621,97,alpha=1.5
4622,102,alpha=1.5
4623,96,alpha=1.5
4624,88,alpha=1.5
4625,86,alpha=1.5
4626,101,alpha=1.5
4627,96,alpha=1.5
4628,115,alpha=1.5
4629,102,alpha=1.5
4630,98,alpha=1.5
4631,105,alpha=1.5
4632,89,alpha=1.5
4633,83,alpha=1.5
4634,91,alpha=1.5
4635,104,alpha=1.5
4636,104,alpha=1.5
4637,131,alpha=1.5
4638,103,alpha=1.5
4639,103,alpha=1.5
4640,95,alpha=1.5
4641,101,alpha=1.5
4642,102,alpha=1.5
4643,94,alpha=1.5
4644,112,alpha=1.5
4645,96,alpha=1.5
4646,95,alpha=1.5
4647,95,alpha=1.5
4648,105,alpha=1.5
4649,94,alpha=1.5
4650,94,alpha=1.5
4651,88,alpha=1.5
4652,114,alpha=1.5
4653,113,alpha=1.5
4654,108,alpha=1.5
4655,97,alpha=1.5
4656,111,alpha=1.5
4657,105,alpha=1.5
4658,109,alpha=1.5
4659,117,alpha=1.5
4660,107,alpha=1.5
4661,92,alpha=1.5
4662,119,alpha=1.5
4663,112,alpha=1.5
4664,86,alpha=1.5
4665,104,alpha=1.5
4666,100,alpha=1.5
4667,107,alpha=1.5
4668,88,alpha=1.5
4669,92,alpha=1.5
4670,89,alpha=1.5
4671,81,alpha=1.5
4672,90,alpha=1.5
4673,108,alpha=1.5
4674,109,alpha=1.5
4675,96,alpha=1.5
4676,91,alpha=1.5
4677,97,alpha=1.5
4678,101,alpha=1.5
4679,75,alpha=1.5
4680,92,alpha=1.5
4681,100,alpha=1.5
4682,111,alpha=1.5
4683,121,alpha=1.5
4684,93,alpha=1.5
4685,87,alpha=1.5
4686,107,alpha=1.5
4687,96,alpha=1.5
4688,94,alpha=1.5
4689,104,alpha=1.5
4690,94,alpha=1.5
4691,100,alpha=1.5
4692,91,alpha=1.5
4693,110,alpha=1.5
4694,107,alpha=1.5
4695,101,alpha=1.5
4696,113,alpha=1.5
4697,93,alpha=1.5
4698,98,alpha=1.5
4699,67,alpha=1.5
4700,89,alpha=1.5
4701,93,alpha=1.5
4702,117,alpha=1.5
4703,87,alpha=1.5
4704,101,alpha=1.5
4705,79,alpha=1.5
4706,85,alpha=1.5
4707,102,alpha=1.5
4708,92,alpha=1.5
4709,108,alpha=1.5
4710,111,alpha=1.5
4711,102,alpha=1.5
4712,100,alpha=1.5
4713,114,alpha=1.5
4714,95,alpha=1.5
4715,91,alpha=1.5
4716,85,alpha=1.5
4717,90,alpha=1.5
4718,96,alpha=1.5
4719,99,alpha=1.5
4720,125,alpha=1.5
4721,113,alpha=1.5
4722,97,alpha=1.5
4723,98,alpha=1.5
4724,111,alpha=1.5
4725,98,alpha=1.5
4726,88,alpha=1.5
4727,118,alpha=1.5
4728,114,alpha=1.5
4729,102,alpha=1.5
4730,92,alpha=1.5
4731,101,alpha=1.5
4732,90,alpha=1.5
4733,100,alpha=1.5
4734,87,alpha=1.5
4735,111,alpha=1.5
4736,99,alpha=1.5
4737,116,alpha=1.5
4738,96,alpha=1.5
4739,97,alpha=1.5
4740,116,alpha=1.5
4741,97,alpha=1.5
4742,98,alpha=1.5
4743,97,alpha=1.5
4744,88,alpha=1.5
4745,108,alpha=1.5
4746,108,alpha=1.5
4747,102,alpha=1.5
4748,108,alpha=1.5
4749,104,alpha=1.5
4750,100,alpha=1.5
4751,95,alpha=1.5
4752,97,alpha=1.5
4753,94,alpha=1.5
4754,89,alpha=1.5
4755,93,alpha=1.5
4756,103,alpha=1.5
4757,100,alpha=1.5
4758,103,alpha=1.5
4759,93,alpha=1.5
4760,103,alpha=1.5
4761,109,alpha=1.5
4762,71,alpha=1.5
4763,115,alpha=1.5
4764,78,alpha=1.5
4765,80,alpha=1.5
4766,97,alpha=1.5
4767,97,alpha=1.5
4768,105,alpha=1.5
4769,113,alpha=1.5
4770,104,alpha=1.5
4771,89,alpha=1.5
4772,100,alpha=1.5
4773,104,alpha=1.5
4774,113,alpha=1.5
4775,104,alpha=1.5
4776,123,alpha=1.5
4777,85,alpha=1.5
4778,96,alpha=1.5
4779,121,alpha=1.5
4780,88,alpha=1.5
4781,102,alpha=1.5
4782,104,alpha=1.5
4783,104,alpha=1.5
4784,103,alpha=1.5
4785,95,alpha=1.5
4786,76,alpha=1.5
4787,120,alpha=1.5
4788,98,alpha=1.5
4789,106,alpha=1.5
4790,74,alpha=1.5
4791,113,alpha=1.5
4792,111,alpha=1.5
4793,102,alpha=1.5
4794,110,alpha=1.5
4795,101,alpha=1.5
4796,104,alpha=1.5
4797,119,alpha=1.5
4798,111,alpha=1.5
4799,94,alpha=1.5
4800,104,alpha=1.5
4801,95,alpha=1.5
4802,86,alpha=1.5
4803,111,alpha=1.5
4804,97,alpha=1.5
4805,109,alpha=1.5
4806,91,alpha=1.5
4807,84,alpha=1.5
4808,82,alpha=1.5
4809,105,alpha=1.5
4810,97,alpha=1.5
4811,108,alpha=1.5
4812,105,alpha=1.5
4813,100,alpha=1.5
4814,86,alpha=1.5
4815,93,alpha=1.5
4816,108,alpha=1.5
4817,81,alpha=1.5
4818,91,alpha=1.5
4819,71,alpha=1.5
4820,97,alpha=1.5
4821,118,alpha=1.5
4822,101,alpha=1.5
4823,108,alpha=1.5
4824,82,alpha=1.5
4825,105,alpha=1.5
4826,90,alpha=1.5
4827,91,alpha=1.5
4828,91,alpha=1.5
4829,103,alpha=1.5
4830,99,alpha=1.5
4831,109,alpha=1.5
4832,110,alpha=1.5
4833,101,alpha=1.5
4834,104,alpha=1.5
4835,91,alpha=1.5
4836,109,alpha=1.5
4837,95,alpha=1.5
4838,92,alpha=1.5
4839,105,alpha=1.5
4840,103,alpha=1.5
4841,104,alpha=1.5
4842,102,alpha=1.5
4843,107,alpha=1.5
4844,95,alpha=1.5
4845,103,alpha=1.5
4846,124,alpha=1.5
4847,102,alpha=1.5
4848,98,alpha=1.5
4849,112,alpha=1.5
4850,91,alpha=1.5
4851,112,alpha=1.5
4852,119,alpha=1.5
4853,86,alpha=1.5
4854,89,alpha=1.5
4855,95,alpha=1.5
4856,94,alpha=1.5
4857,88,alpha=1.5
4858,100,alpha=1.5
4859,93,alpha=1.5
4860,118,alpha=1.5
4861,87,alpha=1.5
4862,90,alpha=1.5
4863,92,alpha=1.5
4864,119,alpha=1.5
4865,85,alpha=1.5
4866,111,alpha=1.5
4867,111,alpha=1.5
4868,90,alpha=1.5
4869,88,alpha=1.5
4870,106,alpha=1.5
4871,89,alpha=1.5
4872,93,alpha=1.5
4873,90,alpha=1.5
4874,105,alpha=1.5
4875,88,alpha=1.5
4876,89,alpha=1.5
4877,127,alpha=1.5
4878,93,alpha=1.5
4879,99,alpha=1.5
4880,96,alpha=1.5
4881,112,alpha=1.5
4882,101,alpha=1.5
4883,84,alpha=1.5
4884,113,alpha=1.5
4885,99,alpha=1.5
4886,96,alpha=1.5
4887,119,alpha=1.5
4888,95,alpha=1.5
4889,93,alpha=1.5
4890,92,alpha=1.5
4891,105,alpha=1.5
4892,102,alpha=1.5
4893,122,alpha=1.5
4894,110,alpha=1.5
4895,84,alpha=1.5
4896,95,alpha=1.5
4897,101,alpha=1.5
4898,92,alpha=1.5
4899,102,alpha=1.5
4900,108,alpha=1.5
4901,106,alpha=1.5
4902,88,alpha=1.5
4903,97,alpha=1.5
4904,109,alpha=1.5
4905,106,alpha=1.5
4906,105,alpha=1.5
4907,91,alpha=1.5
4908,98,alpha=1.5
4909,102,alpha=1.5
4910,114,alpha=1.5
4911,112,alpha=1.5
4912,110,alpha=1.5
4913,108,alpha=1.5
4914,102,alpha=1.5
4915,95,alpha=1.5
4916,96,alpha=1.5
4917,112,alpha=1.5
4918,89,alpha=1.5
4919,103,alpha=1.5
4920,101,alpha=1.5
4921,90,alpha=1.5
4922,85,alpha=1.5
4923,97,alpha=1.5
4924,90,alpha=1.5
4925,110,alpha=1.5
4926,117,alpha=1.5
4927,90,alpha=1.5
4928,92,alpha=1.5
4929,84,alpha=1.5
4930,104,alpha=1.5
4931,79,alpha=1.5
4932,99,alpha=1.5
4933,108,alpha=1.5
4934,103,alpha=1.5
4935,104,alpha=1.5
4936,102,alpha=1.5
4937,84,alpha=1.5
4938,95,alpha=1.5
4939,107,alpha=1.5
4940,97,alpha=1.5
4941,95,alpha=1.5
4942,91,alpha=1.5
4943,91,alpha=1.5
4944,99,alpha=1.5
4945,84,alpha=1.5
4946,104,alpha=1.5
4947,115,alpha=1.5
4948,80,alpha=1.5
4949,121,alpha=1.5
4950,90,alpha=1.5
4951,103,alpha=1.5
4952,118,alpha=1.5
4953,96,alpha=1.5
4954,113,alpha=1.5
4955,93,alpha=1.5
4956,99,alpha=1.5
4957,116,alpha=1.5
4958,89,alpha=1.5
4959,106,alpha=1.5
4960,106,alpha=1.5
4961,102,alpha=1.5
4962,98,alpha=1.5
4963,109,alpha=1.5
4964,93,alpha=1.5
4965,124,alpha=1.5
4966,119,alpha=1.5
4967,85,alpha=1.5
4968,109,alpha=1.5
4969,87,alpha=1.5
4970,95,alpha=1.5
4971,100,alpha=1.5
4972,96,alpha=1.5
4973,99,alpha=1.5
4974,92,alpha=1.5
4975,110,alpha=1.5
4976,105,alpha=1.5
4977,104,alpha=1.5
4978,87,alpha=1.5
4979,117,alpha=1.5
4980,101,alpha=1.5
4981,87,alpha=1.5
4982,103,alpha=1.5
4983,92,alpha=1.5
4984,94,alpha=1.5
4985,106,alpha=1.5
4986,97,alpha=1.5
4987,106,alpha=1.5
4988,94,alpha=1.5
4989,100,alpha=1.5
4990,98,alpha=1.5
4991,104,alpha=1.5
4992,95,alpha=1.5
4993,102,alpha=1.5
4994,100,alpha=1.5
4995,89,alpha=1.5
4996,97,alpha=1.5
4997,111,alpha=1.5
4998,98,alpha=1.5
4999,110,alpha=1.5
0,108,alpha=1.3
1,101,alpha=1.3
2,102,alpha=1.3
3,93,alpha=1.3
4,123,alpha=1.3
5,102,alpha=1.3
6,109,alpha=1.3
7,99,alpha=1.3
8,115,alpha=1.3
9,121,alpha=1.3
10,104,alpha=1.3
11,87,alpha=1.3
12,92,alpha=1.3
13,101,alpha=1.3
14,114,alpha=1.3
15,88,alpha=1.3
16,117,alpha=1.3
17,103,alpha=1.3
18,110,alpha=1.3
19,117,alpha=1.3
20,91,alpha=1.3
21,97,alpha=1.3
22,110,alpha=1.3
23,95,alpha=1.3
24,95,alpha=1.3
25,97,alpha=1.3
26,101,alpha=1.3
27,89,alpha=1.3
28,115,alpha=1.3
29,96,alpha=1.3
30,106,alpha=1.3
31,92,alpha=1.3
32,92,alpha=1.3
33,86,alpha=1.3
34,102,alpha=1.3
35,84,alpha=1.3
36,102,alpha=1.3
37,101,alpha=1.3
38,93,alpha=1.3
39,85,alpha=1.3
40,91,alpha=1.3
41,99,alpha=1.3
42,113,alpha=1.3
43,129,alpha=1.3
44,93,alpha=1.3
45,103,alpha=1.3
46,100,alpha=1.3
47,103,alpha=1.3
48,106,alpha=1.3
49,105,alpha=1.3
50,96,alpha=1.3
51,96,alpha=1.3
52,111,alpha=1.3
53,101,alpha=1.3
54,98,alpha=1.3
55,90,alpha=1.3
56,112,alpha=1.3
57,104,alpha=1.3
58,107,alpha=1.3
59,99,alpha=1.3
60,109,alpha=1.3
61,98,alpha=1.3
62,91,alpha=1.3
63,106,alpha=1.3
64,124,alpha=1.3
65,93,alpha=1.3
66,106,alpha=1.3
67,100,alpha=1.3
68,101,alpha=1.3
69,103,alpha=1.3
70,82,alpha=1.3
71,90,alpha=1.3
72,101,alpha=1.3
73,81,alpha=1.3
74,99,alpha=1.3
75,85,alpha=1.3
76,96,alpha=1.3
77,82,alpha=1.3
78,106,alpha=1.3
79,95,alpha=1.3
80,87,alpha=1.3
81,94,alpha=1.3
82,101,alpha=1.3
83,83,alpha=1.3
84,104,alpha=1.3
85,118,alpha=1.3
86,94,alpha=1.3
87,109,alpha=1.3
88,106,alpha=1.3
89,118,alpha=1.3
90,104,alpha=1.3
91,100,alpha=1.3
92,101,alpha=1.3
93,116,alpha=1.3
94,94,alpha=1.3
95,93,alpha=1.3
96,100,alpha=1.3
97,98,alpha=1.3
98,109,alpha=1.3
99,98,alpha=1.3
100,101,alpha=1.3
101,106,alpha=1.3
102,95,alpha=1.3
103,93,alpha=1.3
104,116,alpha=1.3
105,109,alpha=1.3
106,95,alpha=1.3
107,94,alpha=1.3
108,87,alpha=1.3
109,106,alpha=1.3
110,84,alpha=1.3
111,95,alpha=1.3
112,83,alpha=1.3
113,103,alpha=1.3
114,89,alpha=1.3
115,107,alpha=1.3
116,117,alpha=1.3
117,109,alpha=1.3
118,87,alpha=1.3
119,84,alpha=1.3
120,118,alpha=1.3
121,103,alpha=1.3
122,109,alpha=1.3
123,94,alpha=1.3
124,104,alpha=1.3
125,102,alpha=1.3
126,104,alpha=1.3
127,106,alpha=1.3
128,121,alpha=1.3
129,109,alpha=1.3
130,107,alpha=1.3
131,95,alpha=1.3
132,92,alpha=1.3
133,97,alpha=1.3
134,82,alpha=1.3
135,114,alpha=1.3
136,79,alpha=1.3
137,104,alpha=1.3
138,118,alpha=1.3
139,123,alpha=1.3
140,107,alpha=1.3
141,101,alpha=1.3
142,95,alpha=1.3
143,96,alpha=1.3
144,99,alpha=1.3
145,105,alpha=1.3
146,111,alpha=1.3
147,92,alpha=1.3
148,91,alpha=1.3
149,92,alpha=1.3
150,94,alpha=1.3
151,95,alpha=1.3
152,105,alpha=1.3
153,118,alpha=1.3
154,111,alpha=1.3
155,92,alpha=1.3
156,97,alpha=1.3
157,92,alpha=1.3
158,112,alpha=1.3
159,93,alpha=1.3
160,97,alpha=1.3
161,104,alpha=1.3
162,95,alpha=1.3
163,108,alpha=1.3
164,100,alpha=1.3
165,119,alpha=1.3
166,109,alpha=1.3
167,89,alpha=1.3
168,92,alpha=1.3
169,106,alpha=1.3
170,97,alpha=1.3
171,103,alpha=1.3
172,96,alpha=1.3
173,92,alpha=1.3
174,104,alpha=1.3
175,103,alpha=1.3
176,105,alpha=1.3
177,101,alpha=1.3
178,90,alpha=1.3
179,111,alpha=1.3
180,99,alpha=1.3
181,85,alpha=1.3
182,113,alpha=1.3
183,110,alpha=1.3
184,107,alpha=1.3
185,117,alpha=1.3
186,101,alpha=1.3
187,95,alpha=1.3
188,110,alpha=1.3
189,104,alpha=1.3
190,99,alpha=1.3
191,101,alpha=1.3
192,91,alpha=1.3
193,95,alpha=1.3
194,105,alpha=1.3
195,91,alpha=1.3
196,109,alpha=1.3
197,101,alpha=1.3
198,101,alpha=1.3
199,117,alpha=1.3
200,107,alpha=1.3
201,115,alpha=1.3
202,119,alpha=1.3
203,98,alpha=1.3
204,99,alpha=1.3
205,94,alpha=1.3
206,88,alpha=1.3
207,94,alpha=1.3
208,106,alpha=1.3
209,91,alpha=1.3
210,103,alpha=1.3
211,103,alpha=1.3
212,85,alpha=1.3
213,94,alpha=1.3
214,110,alpha=1.3
215,104,alpha=1.3
216,107,alpha=1.3
217,114,alpha=1.3
218,113,alpha=1.3
219,94,alpha=1.3
220,96,alpha=1.3
221,104,alpha=1.3
222,100,alpha=1.3
223,100,alpha=1.3
224,104,alpha=1.3
225,100,alpha=1.3
226,100,alpha=1.3
227,87,alpha=1.3
228,98,alpha=1.3
229,99,alpha=1.3
230,103,alpha=1.3
231,91,alpha=1.3
232,82,alpha=1.3
233,96,alpha=1.3
234,110,alpha=1.3
235,131,alpha=1.3
236,110,alpha=1.3
237,112,alpha=1.3
238,88,alpha=1.3
239,113,alpha=1.3
240,114,alpha=1.3
241,100,alpha=1.3
242,103,alpha=1.3
243,109,alpha=1.3
244,90,alpha=1.3
245,112,alpha=1.3
246,89,alpha=1.3
247,99,alpha=1.3
248,90,alpha=1.3
249,113,alpha=1.3
250,95,alpha=1.3
251,81,alpha=1.3
252,91,alpha=1.3
253,112,alpha=1.3
254,89,alpha=1.3
255,99,alpha=1.3
256,96,alpha=1.3
257,77,alpha=1.3
258,123,alpha=1.3
259,93,alpha=1.3
260,84,alpha=1.3
261,80,alpha=1.3
262,94,alpha=1.3
263,119,alpha=1.3
264,87,alpha=1.3
265,109,alpha=1.3
266,92,alpha=1.3
267,72,alpha=1.3
268,112,alpha=1.3
269,100,alpha=1.3
270,100,alpha=1.3
271,104,alpha=1.3
272,88,alpha=1.3
273,109,alpha=1.3
274,98,alpha=1.3
275,91,alpha=1.3
276,112,alpha=1.3
277,95,alpha=1.3
278,114,alpha=1.3
