,offspring,model
169,100,alpha=1.3
170,75,alpha=1.3
171,71,alpha=1.3
172,53,alpha=1.3
173,142,alpha=1.3
174,366,alpha=1.3
175,51,alpha=1.3
176,182,alpha=1.3
177,62,alpha=1.3
178,86,alpha=1.3
179,56,alpha=1.3
180,86,alpha=1.3
181,76,alpha=1.3
182,115,alpha=1.3
183,80,alpha=1.3
184,118,alpha=1.3
185,96,alpha=1.3
186,82,alpha=1.3
187,55,alpha=1.3
188,67,alpha=1.3
189,117,alpha=1.3
190,34,alpha=1.3
191,133,alpha=1.3
192,80,alpha=1.3
193,101,alpha=1.3
194,77,alpha=1.3
195,98,alpha=1.3
196,172,alpha=1.3
197,84,alpha=1.3
198,91,alpha=1.3
199,87,alpha=1.3
200,62,alpha=1.3
201,40,alpha=1.3
202,491,alpha=1.3
203,105,alpha=1.3
204,66,alpha=1.3
205,83,alpha=1.3
206,83,alpha=1.3
207,109,alpha=1.3
208,115,alpha=1.3
209,115,alpha=1.3
210,141,alpha=1.3
211,4060,alpha=1.3
212,143,alpha=1.3
213,228,alpha=1.3
214,73,alpha=1.3
215,98,alpha=1.3
216,50,alpha=1.3
217,156,alpha=1.3
218,54,alpha=1.3
219,49,alpha=1.3
220,70,alpha=1.3
221,45,alpha=1.3
222,125,alpha=1.3
223,46,alpha=1.3
224,193,alpha=1.3
225,83,alpha=1.3
226,89,alpha=1.3
227,79,alpha=1.3
228,44,alpha=1.3
229,76,alpha=1.3
230,55,alpha=1.3
231,166,alpha=1.3
232,81,alpha=1.3
233,78,alpha=1.3
234,68,alpha=1.3
235,52,alpha=1.3
236,66,alpha=1.3
237,70,alpha=1.3
238,61,alpha=1.3
239,106,alpha=1.3
240,61,alpha=1.3
241,106,alpha=1.3
242,54,alpha=1.3
243,100,alpha=1.3
244,86,alpha=1.3
245,260,alpha=1.3
246,235,alpha=1.3
247,95,alpha=1.3
248,75,alpha=1.3
249,55,alpha=1.3
250,47,alpha=1.3
251,67,alpha=1.3
252,95,alpha=1.3
253,63,alpha=1.3
254,78,alpha=1.3
255,271,alpha=1.3
256,89,alpha=1.3
257,86,alpha=1.3
258,83,alpha=1.3
259,58,alpha=1.3
260,87,alpha=1.3
261,66,alpha=1.3
262,55,alpha=1.3
263,107,alpha=1.3
264,52,alpha=1.3
265,62,alpha=1.3
266,73,alpha=1.3
267,117,alpha=1.3
268,96,alpha=1.3
269,75,alpha=1.3
270,94,alpha=1.3
271,191,alpha=1.3
272,89,alpha=1.3
273,57,alpha=1.3
274,50,alpha=1.3
275,105,alpha=1.3
276,128,alpha=1.3
277,87,alpha=1.3
278,55,alpha=1.3
279,108,alpha=1.3
280,98,alpha=1.3
281,74,alpha=1.3
282,55,alpha=1.3
283,49,alpha=1.3
284,139,alpha=1.3
285,76,alpha=1.3
286,95,alpha=1.3
287,151,alpha=1.3
288,63,alpha=1.3
289,216,alpha=1.3
290,129,alpha=1.3
291,100,alpha=1.3
292,115,alpha=1.3
293,71,alpha=1.3
294,49,alpha=1.3
295,112,alpha=1.3
296,61,alpha=1.3
297,122,alpha=1.3
298,69,alpha=1.3
299,74,alpha=1.3
300,70,alpha=1.3
301,93,alpha=1.3
302,103,alpha=1.3
303,307,alpha=1.3
304,58,alpha=1.3
305,59,alpha=1.3
306,30,alpha=1.3
307,60,alpha=1.3
308,81,alpha=1.3
309,103,alpha=1.3
310,98,alpha=1.3
311,109,alpha=1.3
312,61,alpha=1.3
313,58,alpha=1.3
314,67,alpha=1.3
315,92,alpha=1.3
316,93,alpha=1.3
317,54,alpha=1.3
318,92,alpha=1.3
319,84,alpha=1.3
320,70,alpha=1.3
321,90,alpha=1.3
322,95,alpha=1.3
323,107,alpha=1.3
324,120,alpha=1.3
325,74,alpha=1.3
326,128,alpha=1.3
327,122,alpha=1.3
328,60,alpha=1.3
329,101,alpha=1.3
330,57,alpha=1.3
331,70,alpha=1.3
332,155,alpha=1.3
333,101,alpha=1.3
334,70,alpha=1.3
335,88,alpha=1.3
336,147,alpha=1.3
337,99,alpha=1.3
338,96,alpha=1.3
339,103,alpha=1.3
340,47,alpha=1.3
341,126,alpha=1.3
342,107,alpha=1.3
343,62,alpha=1.3
344,115,alpha=1.3
345,71,alpha=1.3
346,45,alpha=1.3
347,62,alpha=1.3
348,60,alpha=1.3
349,95,alpha=1.3
350,102,alpha=1.3
351,57,alpha=1.3
352,53,alpha=1.3
353,41,alpha=1.3
354,77,alpha=1.3
355,152,alpha=1.3
356,81,alpha=1.3
357,372,alpha=1.3
358,59,alpha=1.3
359,129,alpha=1.3
360,158,alpha=1.3
361,95,alpha=1.3
362,56,alpha=1.3
363,58,alpha=1.3
364,118,alpha=1.3
365,48,alpha=1.3
366,178,alpha=1.3
367,49,alpha=1.3
368,49,alpha=1.3
369,97,alpha=1.3
370,80,alpha=1.3
371,385,alpha=1.3
372,259,alpha=1.3
373,46,alpha=1.3
374,50,alpha=1.3
375,55,alpha=1.3
376,50,alpha=1.3
377,112,alpha=1.3
378,80,alpha=1.3
379,57,alpha=1.3
380,130,alpha=1.3
381,81,alpha=1.3
382,112,alpha=1.3
383,96,alpha=1.3
384,84,alpha=1.3
385,96,alpha=1.3
386,61,alpha=1.3
387,151,alpha=1.3
388,108,alpha=1.3
389,299,alpha=1.3
390,178,alpha=1.3
391,78,alpha=1.3
392,86,alpha=1.3
393,105,alpha=1.3
394,88,alpha=1.3
395,82,alpha=1.3
396,95,alpha=1.3
397,80,alpha=1.3
398,66,alpha=1.3
399,61,alpha=1.3
400,77,alpha=1.3
401,95,alpha=1.3
402,59,alpha=1.3
403,67,alpha=1.3
404,80,alpha=1.3
405,62,alpha=1.3
406,220,alpha=1.3
407,83,alpha=1.3
408,40,alpha=1.3
409,73,alpha=1.3
410,46,alpha=1.3
411,77,alpha=1.3
412,112,alpha=1.3
413,151,alpha=1.3
414,118,alpha=1.3
415,81,alpha=1.3
416,89,alpha=1.3
417,96,alpha=1.3
418,52,alpha=1.3
419,128,alpha=1.3
420,95,alpha=1.3
421,69,alpha=1.3
422,1637,alpha=1.3
423,73,alpha=1.3
424,50,alpha=1.3
425,57,alpha=1.3
426,83,alpha=1.3
427,117,alpha=1.3
428,88,alpha=1.3
429,101,alpha=1.3
430,249,alpha=1.3
431,85,alpha=1.3
432,83,alpha=1.3
433,74,alpha=1.3
434,81,alpha=1.3
435,80,alpha=1.3
436,143,alpha=1.3
437,100,alpha=1.3
438,111,alpha=1.3
439,54,alpha=1.3
440,69,alpha=1.3
441,96,alpha=1.3
442,47,alpha=1.3
443,102,alpha=1.3
444,55,alpha=1.3
445,65,alpha=1.3
446,54,alpha=1.3
447,104,alpha=1.3
448,92,alpha=1.3
449,142,alpha=1.3
450,107,alpha=1.3
451,56,alpha=1.3
452,77,alpha=1.3
453,99,alpha=1.3
454,90,alpha=1.3
455,67,alpha=1.3
456,78,alpha=1.3
457,88,alpha=1.3
458,74,alpha=1.3
459,85,alpha=1.3
460,44,alpha=1.3
461,100,alpha=1.3
462,69,alpha=1.3
463,66,alpha=1.3
464,63,alpha=1.3
465,30,alpha=1.3
466,88,alpha=1.3
467,32,alpha=1.3
468,157,alpha=1.3
469,54,alpha=1.3
470,101,alpha=1.3
471,131,alpha=1.3
472,75,alpha=1.3
473,90,alpha=1.3
474,148,alpha=1.3
475,75,alpha=1.3
476,141,alpha=1.3
477,94,alpha=1.3
478,27,alpha=1.3
479,89,alpha=1.3
480,93,alpha=1.3
481,52,alpha=1.3
482,155,alpha=1.3
483,82,alpha=1.3
484,92,alpha=1.3
485,86,alpha=1.3
486,60,alpha=1.3
487,48,alpha=1.3
488,88,alpha=1.3
489,238,alpha=1.3
490,78,alpha=1.3
491,50,alpha=1.3
492,70,alpha=1.3
493,89,alpha=1.3
494,407,alpha=1.3
495,56,alpha=1.3
496,82,alpha=1.3
497,110,alpha=1.3
498,46,alpha=1.3
499,62,alpha=1.3
500,145,alpha=1.3
501,116,alpha=1.3
502,87,alpha=1.3
503,49,alpha=1.3
504,89,alpha=1.3
505,46,alpha=1.3
506,93,alpha=1.3
507,61,alpha=1.3
508,48,alpha=1.3
509,63,alpha=1.3
510,74,alpha=1.3
511,116,alpha=1.3
512,124,alpha=1.3
513,55,alpha=1.3
514,72,alpha=1.3
515,72,alpha=1.3
516,144,alpha=1.3
517,152,alpha=1.3
518,107,alpha=1.3
519,84,alpha=1.3
520,104,alpha=1.3
521,73,alpha=1.3
522,116,alpha=1.3
523,89,alpha=1.3
524,68,alpha=1.3
525,62,alpha=1.3
526,91,alpha=1.3
527,45,alpha=1.3
528,118,alpha=1.3
529,91,alpha=1.3
530,69,alpha=1.3
531,83,alpha=1.3
532,88,alpha=1.3
533,75,alpha=1.3
534,109,alpha=1.3
535,194,alpha=1.3
536,68,alpha=1.3
537,328,alpha=1.3
538,121,alpha=1.3
539,76,alpha=1.3
540,90,alpha=1.3
541,145,alpha=1.3
542,76,alpha=1.3
543,117,alpha=1.3
544,63,alpha=1.3
545,497,alpha=1.3
546,125,alpha=1.3
547,110,alpha=1.3
548,73,alpha=1.3
549,148,alpha=1.3
550,82,alpha=1.3
551,39,alpha=1.3
552,164,alpha=1.3
553,101,alpha=1.3
554,112,alpha=1.3
555,98,alpha=1.3
556,82,alpha=1.3
557,249,alpha=1.3
558,78,alpha=1.3
559,324,alpha=1.3
560,61,alpha=1.3
561,253,alpha=1.3
562,130,alpha=1.3
563,64,alpha=1.3
564,79,alpha=1.3
565,135,alpha=1.3
566,102,alpha=1.3
567,80,alpha=1.3
568,90,alpha=1.3
569,135,alpha=1.3
570,97,alpha=1.3
571,66,alpha=1.3
572,155,alpha=1.3
573,146,alpha=1.3
574,97,alpha=1.3
575,82,alpha=1.3
576,106,alpha=1.3
577,103,alpha=1.3
578,68,alpha=1.3
579,74,alpha=1.3
580,87,alpha=1.3
581,263,alpha=1.3
582,95,alpha=1.3
583,92,alpha=1.3
584,41,alpha=1.3
585,71,alpha=1.3
586,106,alpha=1.3
587,85,alpha=1.3
588,41,alpha=1.3
589,40,alpha=1.3
590,78,alpha=1.3
591,80,alpha=1.3
592,86,alpha=1.3
593,84,alpha=1.3
594,71,alpha=1.3
595,62,alpha=1.3
596,64,alpha=1.3
597,64,alpha=1.3
598,80,alpha=1.3
599,53,alpha=1.3
600,57,alpha=1.3
601,102,alpha=1.3
602,73,alpha=1.3
603,70,alpha=1.3
604,55,alpha=1.3
605,50,alpha=1.3
606,140,alpha=1.3
607,96,alpha=1.3
608,106,alpha=1.3
609,238,alpha=1.3
610,92,alpha=1.3
611,64,alpha=1.3
612,53,alpha=1.3
613,87,alpha=1.3
614,85,alpha=1.3
615,110,alpha=1.3
616,78,alpha=1.3
617,54,alpha=1.3
618,90,alpha=1.3
619,78,alpha=1.3
620,94,alpha=1.3
621,61,alpha=1.3
622,94,alpha=1.3
623,162,alpha=1.3
624,73,alpha=1.3
625,106,alpha=1.3
626,124,alpha=1.3
627,63,alpha=1.3
628,112,alpha=1.3
629,77,alpha=1.3
630,68,alpha=1.3
631,75,alpha=1.3
632,64,alpha=1.3
633,93,alpha=1.3
634,66,alpha=1.3
635,51,alpha=1.3
636,161,alpha=1.3
637,121,alpha=1.3
638,107,alpha=1.3
639,52,alpha=1.3
640,60,alpha=1.3
641,71,alpha=1.3
642,73,alpha=1.3
643,56,alpha=1.3
644,69,alpha=1.3
645,66,alpha=1.3
646,75,alpha=1.3
647,80,alpha=1.3
648,57,alpha=1.3
649,78,alpha=1.3
650,56,alpha=1.3
651,204,alpha=1.3
652,86,alpha=1.3
653,68,alpha=1.3
654,97,alpha=1.3
655,89,alpha=1.3
656,84,alpha=1.3
657,103,alpha=1.3
658,86,alpha=1.3
659,87,alpha=1.3
660,59,alpha=1.3
661,73,alpha=1.3
662,88,alpha=1.3
663,79,alpha=1.3
664,87,alpha=1.3
665,81,alpha=1.3
666,74,alpha=1.3
667,81,alpha=1.3
668,71,alpha=1.3
669,93,alpha=1.3
670,70,alpha=1.3
671,88,alpha=1.3
672,81,alpha=1.3
673,230,alpha=1.3
674,55,alpha=1.3
675,76,alpha=1.3
676,64,alpha=1.3
677,40,alpha=1.3
678,98,alpha=1.3
679,121,alpha=1.3
680,59,alpha=1.3
681,68,alpha=1.3
682,46,alpha=1.3
683,117,alpha=1.3
684,72,alpha=1.3
685,134,alpha=1.3
686,73,alpha=1.3
687,63,alpha=1.3
688,110,alpha=1.3
689,98,alpha=1.3
690,166,alpha=1.3
691,162,alpha=1.3
692,62,alpha=1.3
693,146,alpha=1.3
694,68,alpha=1.3
695,85,alpha=1.3
696,85,alpha=1.3
697,83,alpha=1.3
698,102,alpha=1.3
699,76,alpha=1.3
700,58,alpha=1.3
701,84,alpha=1.3
702,216,alpha=1.3
703,80,alpha=1.3
704,184,alpha=1.3
705,37,alpha=1.3
706,73,alpha=1.3
707,155,alpha=1.3
708,48,alpha=1.3
709,120,alpha=1.3
710,343,alpha=1.3
711,109,alpha=1.3
712,91,alpha=1.3
713,51,alpha=1.3
714,120,alpha=1.3
715,68,alpha=1.3
716,62,alpha=1.3
717,95,alpha=1.3
718,86,alpha=1.3
719,54,alpha=1.3
720,83,alpha=1.3
721,125,alpha=1.3
722,59,alpha=1.3
723,125,alpha=1.3
724,63,alpha=1.3
725,72,alpha=1.3
726,72,alpha=1.3
727,58,alpha=1.3
728,65,alpha=1.3
729,83,alpha=1.3
730,70,alpha=1.3
731,108,alpha=1.3
732,90,alpha=1.3
733,119,alpha=1.3
734,515,alpha=1.3
735,138,alpha=1.3
736,73,alpha=1.3
737,121,alpha=1.3
738,63,alpha=1.3
739,53,alpha=1.3
740,139,alpha=1.3
741,97,alpha=1.3
742,67,alpha=1.3
743,55,alpha=1.3
744,63,alpha=1.3
745,113,alpha=1.3
746,90,alpha=1.3
747,97,alpha=1.3
748,106,alpha=1.3
749,66,alpha=1.3
750,109,alpha=1.3
751,54,alpha=1.3
752,77,alpha=1.3
753,84,alpha=1.3
754,105,alpha=1.3
755,62,alpha=1.3
756,115,alpha=1.3
757,80,alpha=1.3
758,118,alpha=1.3
759,80,alpha=1.3
760,124,alpha=1.3
761,84,alpha=1.3
762,92,alpha=1.3
763,67,alpha=1.3
764,76,alpha=1.3
765,140,alpha=1.3
766,77,alpha=1.3
767,114,alpha=1.3
768,73,alpha=1.3
769,99,alpha=1.3
770,53,alpha=1.3
771,75,alpha=1.3
772,67,alpha=1.3
773,84,alpha=1.3
774,99,alpha=1.3
775,85,alpha=1.3
776,75,alpha=1.3
777,98,alpha=1.3
778,72,alpha=1.3
779,66,alpha=1.3
780,96,alpha=1.3
781,81,alpha=1.3
782,141,alpha=1.3
783,97,alpha=1.3
784,112,alpha=1.3
785,50,alpha=1.3
786,90,alpha=1.3
787,123,alpha=1.3
788,115,alpha=1.3
789,81,alpha=1.3
790,48,alpha=1.3
791,113,alpha=1.3
792,110,alpha=1.3
793,120,alpha=1.3
794,88,alpha=1.3
795,218,alpha=1.3
796,78,alpha=1.3
797,77,alpha=1.3
798,76,alpha=1.3
799,85,alpha=1.3
800,89,alpha=1.3
801,55,alpha=1.3
802,58,alpha=1.3
803,79,alpha=1.3
804,101,alpha=1.3
805,95,alpha=1.3
806,91,alpha=1.3
807,105,alpha=1.3
808,60,alpha=1.3
809,55,alpha=1.3
810,72,alpha=1.3
811,124,alpha=1.3
812,128,alpha=1.3
813,89,alpha=1.3
814,109,alpha=1.3
815,101,alpha=1.3
816,139,alpha=1.3
817,85,alpha=1.3
818,64,alpha=1.3
819,174,alpha=1.3
820,47,alpha=1.3
821,114,alpha=1.3
822,128,alpha=1.3
823,82,alpha=1.3
824,70,alpha=1.3
825,101,alpha=1.3
826,66,alpha=1.3
827,119,alpha=1.3
828,80,alpha=1.3
829,103,alpha=1.3
830,43,alpha=1.3
831,126,alpha=1.3
832,65,alpha=1.3
833,180,alpha=1.3
834,76,alpha=1.3
835,55,alpha=1.3
836,137,alpha=1.3
837,52,alpha=1.3
838,114,alpha=1.3
839,72,alpha=1.3
840,94,alpha=1.3
841,83,alpha=1.3
842,123,alpha=1.3
843,172,alpha=1.3
844,94,alpha=1.3
845,45,alpha=1.3
846,38,alpha=1.3
847,57,alpha=1.3
848,83,alpha=1.3
849,86,alpha=1.3
850,70,alpha=1.3
851,78,alpha=1.3
852,71,alpha=1.3
853,360,alpha=1.3
854,74,alpha=1.3
855,69,alpha=1.3
856,103,alpha=1.3
857,92,alpha=1.3
858,97,alpha=1.3
859,59,alpha=1.3
860,79,alpha=1.3
861,58,alpha=1.3
862,95,alpha=1.3
863,112,alpha=1.3
864,67,alpha=1.3
865,96,alpha=1.3
866,29,alpha=1.3
867,14,alpha=1.3
868,101,alpha=1.3
869,66,alpha=1.3
870,72,alpha=1.3
871,86,alpha=1.3
872,49,alpha=1.3
873,121,alpha=1.3
874,111,alpha=1.3
875,64,alpha=1.3
876,49,alpha=1.3
877,99,alpha=1.3
878,109,alpha=1.3
879,93,alpha=1.3
880,77,alpha=1.3
881,111,alpha=1.3
882,95,alpha=1.3
883,83,alpha=1.3
884,75,alpha=1.3
885,107,alpha=1.3
886,77,alpha=1.3
887,56,alpha=1.3
888,86,alpha=1.3
889,67,alpha=1.3
890,67,alpha=1.3
891,76,alpha=1.3
892,82,alpha=1.3
893,158,alpha=1.3
894,67,alpha=1.3
895,85,alpha=1.3
896,75,alpha=1.3
897,114,alpha=1.3
898,76,alpha=1.3
899,97,alpha=1.3
900,177,alpha=1.3
901,72,alpha=1.3
902,72,alpha=1.3
903,87,alpha=1.3
904,83,alpha=1.3
905,113,alpha=1.3
906,106,alpha=1.3
907,100,alpha=1.3
908,75,alpha=1.3
909,83,alpha=1.3
910,52,alpha=1.3
911,110,alpha=1.3
912,93,alpha=1.3
913,105,alpha=1.3
914,192,alpha=1.3
915,64,alpha=1.3
916,65,alpha=1.3
917,113,alpha=1.3
918,115,alpha=1.3
919,78,alpha=1.3
920,102,alpha=1.3
921,97,alpha=1.3
922,81,alpha=1.3
923,568,alpha=1.3
924,77,alpha=1.3
925,82,alpha=1.3
926,106,alpha=1.3
927,76,alpha=1.3
928,66,alpha=1.3
929,75,alpha=1.3
930,50,alpha=1.3
931,70,alpha=1.3
932,78,alpha=1.3
933,80,alpha=1.3
934,94,alpha=1.3
935,75,alpha=1.3
936,113,alpha=1.3
937,107,alpha=1.3
938,69,alpha=1.3
939,83,alpha=1.3
940,123,alpha=1.3
941,115,alpha=1.3
942,66,alpha=1.3
943,85,alpha=1.3
944,61,alpha=1.3
945,67,alpha=1.3
946,69,alpha=1.3
947,145,alpha=1.3
948,80,alpha=1.3
949,55,alpha=1.3
950,97,alpha=1.3
951,74,alpha=1.3
952,152,alpha=1.3
953,63,alpha=1.3
954,87,alpha=1.3
955,49,alpha=1.3
956,46,alpha=1.3
957,531,alpha=1.3
958,114,alpha=1.3
959,98,alpha=1.3
960,75,alpha=1.3
961,62,alpha=1.3
962,100,alpha=1.3
963,40,alpha=1.3
964,79,alpha=1.3
965,130,alpha=1.3
966,74,alpha=1.3
967,51,alpha=1.3
968,175,alpha=1.3
969,79,alpha=1.3
970,743,alpha=1.3
971,103,alpha=1.3
972,50,alpha=1.3
973,70,alpha=1.3
974,114,alpha=1.3
975,71,alpha=1.3
976,124,alpha=1.3
977,78,alpha=1.3
978,81,alpha=1.3
979,65,alpha=1.3
980,69,alpha=1.3
981,71,alpha=1.3
982,125,alpha=1.3
983,88,alpha=1.3
984,67,alpha=1.3
985,68,alpha=1.3
986,63,alpha=1.3
987,59,alpha=1.3
988,75,alpha=1.3
989,80,alpha=1.3
990,48,alpha=1.3
991,47,alpha=1.3
992,77,alpha=1.3
993,113,alpha=1.3
994,66,alpha=1.3
995,82,alpha=1.3
996,90,alpha=1.3
997,56,alpha=1.3
998,55,alpha=1.3
999,66,alpha=1.3
1000,39,alpha=1.3
1001,85,alpha=1.3
1002,63,alpha=1.3
1003,69,alpha=1.3
1004,91,alpha=1.3
1005,62,alpha=1.3
1006,77,alpha=1.3
1007,65,alpha=1.3
1008,100,alpha=1.3
1009,81,alpha=1.3
1010,96,alpha=1.3
1011,66,alpha=1.3
1012,49,alpha=1.3
1013,106,alpha=1.3
1014,67,alpha=1.3
1015,65,alpha=1.3
1016,92,alpha=1.3
1017,113,alpha=1.3
1018,65,alpha=1.3
1019,542,alpha=1.3
1020,85,alpha=1.3
1021,90,alpha=1.3
1022,117,alpha=1.3
1023,78,alpha=1.3
1024,86,alpha=1.3
1025,62,alpha=1.3
1026,99,alpha=1.3
1027,76,alpha=1.3
1028,144,alpha=1.3
1029,81,alpha=1.3
1030,50,alpha=1.3
1031,87,alpha=1.3
1032,69,alpha=1.3
1033,72,alpha=1.3
1034,63,alpha=1.3
1035,117,alpha=1.3
1036,109,alpha=1.3
1037,43,alpha=1.3
1038,134,alpha=1.3
1039,84,alpha=1.3
1040,146,alpha=1.3
1041,131,alpha=1.3
1042,68,alpha=1.3
1043,78,alpha=1.3
1044,88,alpha=1.3
1045,56,alpha=1.3
1046,45,alpha=1.3
1047,122,alpha=1.3
1048,49,alpha=1.3
1049,51,alpha=1.3
1050,70,alpha=1.3
1051,74,alpha=1.3
1052,61,alpha=1.3
1053,76,alpha=1.3
1054,73,alpha=1.3
1055,165,alpha=1.3
1056,85,alpha=1.3
1057,72,alpha=1.3
1058,79,alpha=1.3
1059,109,alpha=1.3
1060,80,alpha=1.3
1061,107,alpha=1.3
1062,102,alpha=1.3
1063,164,alpha=1.3
1064,78,alpha=1.3
1065,85,alpha=1.3
1066,84,alpha=1.3
1067,84,alpha=1.3
1068,80,alpha=1.3
1069,45,alpha=1.3
1070,159,alpha=1.3
1071,61,alpha=1.3
1072,98,alpha=1.3
1073,85,alpha=1.3
1074,206,alpha=1.3
1075,83,alpha=1.3
1076,91,alpha=1.3
1077,148,alpha=1.3
1078,69,alpha=1.3
1079,400,alpha=1.3
1080,33,alpha=1.3
1081,111,alpha=1.3
1082,67,alpha=1.3
1083,65,alpha=1.3
1084,140,alpha=1.3
1085,41,alpha=1.3
1086,88,alpha=1.3
1087,85,alpha=1.3
1088,133,alpha=1.3
1089,68,alpha=1.3
1090,95,alpha=1.3
1091,61,alpha=1.3
1092,154,alpha=1.3
1093,105,alpha=1.3
1094,169,alpha=1.3
1095,88,alpha=1.3
1096,63,alpha=1.3
1097,172,alpha=1.3
1098,63,alpha=1.3
1099,93,alpha=1.3
1100,63,alpha=1.3
1101,82,alpha=1.3
1102,141,alpha=1.3
1103,77,alpha=1.3
1104,67,alpha=1.3
1105,142,alpha=1.3
1106,83,alpha=1.3
1107,80,alpha=1.3
1108,72,alpha=1.3
1109,107,alpha=1.3
1110,94,alpha=1.3
1111,64,alpha=1.3
1112,83,alpha=1.3
1113,39,alpha=1.3
1114,82,alpha=1.3
1115,85,alpha=1.3
1116,73,alpha=1.3
1117,304,alpha=1.3
1118,58,alpha=1.3
1119,72,alpha=1.3
1120,35,alpha=1.3
1121,108,alpha=1.3
1122,203,alpha=1.3
1123,57,alpha=1.3
1124,128,alpha=1.3
1125,57,alpha=1.3
1126,93,alpha=1.3
1127,85,alpha=1.3
1128,91,alpha=1.3
1129,41,alpha=1.3
1130,62,alpha=1.3
1131,222,alpha=1.3
1132,50,alpha=1.3
1133,82,alpha=1.3
1134,77,alpha=1.3
1135,119,alpha=1.3
1136,72,alpha=1.3
1137,71,alpha=1.3
1138,79,alpha=1.3
1139,61,alpha=1.3
1140,103,alpha=1.3
1141,150,alpha=1.3
1142,50,alpha=1.3
1143,62,alpha=1.3
1144,40,alpha=1.3
1145,65,alpha=1.3
1146,50,alpha=1.3
1147,74,alpha=1.3
1148,62,alpha=1.3
1149,58,alpha=1.3
1150,106,alpha=1.3
1151,145,alpha=1.3
1152,217,alpha=1.3
1153,66,alpha=1.3
1154,135,alpha=1.3
1155,115,alpha=1.3
1156,93,alpha=1.3
1157,69,alpha=1.3
1158,69,alpha=1.3
1159,67,alpha=1.3
1160,81,alpha=1.3
1161,70,alpha=1.3
1162,77,alpha=1.3
1163,81,alpha=1.3
1164,78,alpha=1.3
1165,88,alpha=1.3
1166,100,alpha=1.3
1167,74,alpha=1.3
1168,74,alpha=1.3
1169,100,alpha=1.3
1170,129,alpha=1.3
1171,84,alpha=1.3
1172,70,alpha=1.3
1173,55,alpha=1.3
1174,75,alpha=1.3
1175,78,alpha=1.3
1176,91,alpha=1.3
1177,70,alpha=1.3
1178,115,alpha=1.3
1179,96,alpha=1.3
1180,103,alpha=1.3
1181,154,alpha=1.3
1182,103,alpha=1.3
1183,52,alpha=1.3
1184,76,alpha=1.3
1185,114,alpha=1.3
1186,69,alpha=1.3
1187,73,alpha=1.3
1188,88,alpha=1.3
1189,235,alpha=1.3
1190,78,alpha=1.3
1191,166,alpha=1.3
1192,56,alpha=1.3
1193,101,alpha=1.3
1194,103,alpha=1.3
1195,85,alpha=1.3
1196,71,alpha=1.3
1197,100,alpha=1.3
1198,71,alpha=1.3
1199,50,alpha=1.3
1200,92,alpha=1.3
1201,74,alpha=1.3
1202,90,alpha=1.3
1203,97,alpha=1.3
1204,93,alpha=1.3
1205,90,alpha=1.3
1206,81,alpha=1.3
1207,59,alpha=1.3
1208,53,alpha=1.3
1209,81,alpha=1.3
1210,68,alpha=1.3
1211,91,alpha=1.3
1212,94,alpha=1.3
1213,101,alpha=1.3
1214,98,alpha=1.3
1215,100,alpha=1.3
1216,72,alpha=1.3
1217,58,alpha=1.3
1218,53,alpha=1.3
1219,62,alpha=1.3
1220,54,alpha=1.3
1221,46,alpha=1.3
1222,188,alpha=1.3
1223,91,alpha=1.3
1224,123,alpha=1.3
1225,75,alpha=1.3
1226,49,alpha=1.3
1227,53,alpha=1.3
1228,151,alpha=1.3
1229,60,alpha=1.3
1230,83,alpha=1.3
1231,91,alpha=1.3
1232,88,alpha=1.3
1233,96,alpha=1.3
1234,107,alpha=1.3
1235,77,alpha=1.3
1236,89,alpha=1.3
1237,119,alpha=1.3
1238,112,alpha=1.3
1239,128,alpha=1.3
1240,170,alpha=1.3
1241,76,alpha=1.3
1242,70,alpha=1.3
1243,75,alpha=1.3
1244,93,alpha=1.3
1245,98,alpha=1.3
1246,76,alpha=1.3
1247,124,alpha=1.3
1248,107,alpha=1.3
1249,93,alpha=1.3
1250,86,alpha=1.3
1251,83,alpha=1.3
1252,75,alpha=1.3
1253,141,alpha=1.3
1254,111,alpha=1.3
1255,91,alpha=1.3
1256,86,alpha=1.3
1257,35,alpha=1.3
1258,82,alpha=1.3
1259,75,alpha=1.3
1260,91,alpha=1.3
1261,68,alpha=1.3
1262,618,alpha=1.3
1263,81,alpha=1.3
1264,62,alpha=1.3
1265,69,alpha=1.3
1266,196,alpha=1.3
1267,45,alpha=1.3
1268,69,alpha=1.3
1269,63,alpha=1.3
1270,70,alpha=1.3
1271,166,alpha=1.3
1272,51,alpha=1.3
1273,288,alpha=1.3
1274,94,alpha=1.3
1275,74,alpha=1.3
1276,89,alpha=1.3
1277,99,alpha=1.3
1278,114,alpha=1.3
1279,102,alpha=1.3
1280,78,alpha=1.3
1281,53,alpha=1.3
1282,122,alpha=1.3
1283,47,alpha=1.3
1284,126,alpha=1.3
1285,116,alpha=1.3
1286,74,alpha=1.3
1287,73,alpha=1.3
1288,151,alpha=1.3
1289,96,alpha=1.3
1290,75,alpha=1.3
1291,89,alpha=1.3
1292,99,alpha=1.3
1293,573,alpha=1.3
1294,92,alpha=1.3
1295,56,alpha=1.3
1296,92,alpha=1.3
1297,54,alpha=1.3
1298,90,alpha=1.3
1299,56,alpha=1.3
1300,96,alpha=1.3
1301,98,alpha=1.3
1302,156,alpha=1.3
1303,120,alpha=1.3
1304,110,alpha=1.3
1305,102,alpha=1.3
1306,80,alpha=1.3
1307,73,alpha=1.3
1308,66,alpha=1.3
